User,Handle,PostDate,TweetText,ReplyCount,RetweetCount,LikeCount,sentiment,sentiment_base
Money Making Articles Hot Stuff,mmahotstuff1,2018-12-04,wilmar international ltd ordinary shares wlmifs trend unknown especially after increased shorts,0.0,0.0,0.0,Bullish,positive
YosefardiNews,YosefardiNews,2018-02-21,wilmar international ltd plans to further expand its business in indonesia beyond palm oil and derivatives oleochemicals and biodiesel sugar and flour,0.0,0.0,0.0,Bullish,positive
SIAnalystWire,AnalystWire,2019-11-06,wilmar international ltd wilsp wlmiy pt raised to sgd430 at citi,0.0,0.0,0.0,Bullish,neutral
SIAnalystWire,AnalystWire,2020-06-24,wilmar international ltd wilsp wlmiy pt raised to sgd5 at jpmorgan,0.0,0.0,0.0,Bullish,positive
Cannabis Biz News,CannabisBizNews,2019-09-12,wilmar international ltd wlmif mass index volatility levels reaching notable levels clayton caller,0.0,0.0,0.0,Bullish,positive
Jet Life Stocks,jet_stocks,2018-08-22,wilmar international ltd wlmiy pink current exdividend,0.0,0.0,0.0,Bearish,neutral
ok_investor,ok_investor,2019-02-25,wilmar international ltd wlmiy pink current scheduled exdividend,0.0,0.0,0.0,Bullish,neutral
JF Lambert,JFL2014,2018-02-24,wilmar results 122bnusd net profits 25pct thanks to oilseeds and grains sugar bleeds and tropical oils disappoint impressive adm will be happy and ldc jalous wilmar international ltd adr 2017 q4 results earnings call slides wlmiy seekingalphacom wilmar international ltd adr 2017 q4 results earnings call slides otcmktswlmiy the following slide deck was published by wilmar international ltd adr in conjunction with their 2017 q4 earnings call,0.0,0.0,0.0,Bullish,neutral
Asif Ali,oxygrain,2020-02-28,wilmar wilmar international ltd has acquired the balance 50 shareholding interest not already owned by the company of wilmar gavilon pty ltd wg from gavilon pty ltd a party not related to wilmar wg has changed its name to,0.0,0.0,0.0,Bullish,neutral
Seeking Alpha,SeekingAlpha,2019-02-21,wlmif wilmar international ltd 2018 q4 results earnings call slides seekingalphacom wilmar international ltd 2018 q4 results earnings call slides otcmktswlmif the following slide deck was published by wilmar international ltd,0.0,0.0,0.0,Bullish,neutral
Deep Dive,deepxdive,2017-11-14,wlmif wilmar international ltd breached its 50 day moving average in a bearish manner wlmifus november 13 2017,0.0,0.0,0.0,Bullish,negative
Deep Dive,deepxdive,2017-11-15,wlmif wilmar international ltd value analysis us otc wlmif november 14 2017,0.0,0.0,0.0,Bullish,neutral
